# Mapping of OMA species codes to NCBI taxon IDs and scientific names.
# Note: OMA species codes are whenever possible identical to UniProt codes.
# Format: OMA code<tab>OMA Taxon ID<tab>NCBI Taxon ID<tab>GTDB genome accession<tab>Scientific name<tab>Genome source<tab>Version/Release
CUPTR	-1973977040	977880	RS_GCF_000069785.1	Cupriavidus taiwanensis (strain DSM 17343 / BCRC 17206 / CCUG 44338 / CIP 107171 / LMG 19424 / R1)	Genome Reviews	04-NOV-2008 (Rel. 98, Last updated, Version 7)
CUTAK	-152604711	267747	RS_GCF_000008345.1	Cutibacterium acnes (strain DSM 16379 / KPA171202)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 101)
CUTAS	-1353340684	553199	RS_GCF_000025765.1	Cutibacterium acnes (strain SK137)	EBI	25-MAR-2010 (Rel. 104, Last updated, Version 1)
CYAAP	-342946935	755178	RS_GCF_000317675.1	Cyanobacterium aponinum (strain PCC 10605)	EBI	23-JUL-2013 (Rel. 117, Last updated, Version 2)
CYAGP	-1583934833	292564	RS_GCF_000316515.1	Cyanobium gracile (strain ATCC 27147 / PCC 6307)	EBI	23-JUL-2013 (Rel. 117, Last updated, Version 2)
CYAM1	280699	280699	n/a	Cyanidioschyzon merolae (strain 10D)	EnsemblGenomes	Ensembl Plants 39; ASM9120v1
CYAME	45157	45157	n/a	Cyanidioschyzon merolae	EnsemblGenomes	Ensembl Plants 22; ASM9120v1; 20-MAR-2014
CYAP4	-1839203392	395961	RS_GCF_000022045.1	Cyanothece sp. (strain PCC 7425 / ATCC 29141)	Genome Reviews	12-MAY-2009 (Rel. 106, Last updated, Version 2)
CYASC	-1904517006	292563	GB_GCA_000317655.1	Cyanobacterium stanieri (strain ATCC 29140 / PCC 7202)	EBI	18-JUL-2013 (Rel. 117, Last updated, Version 2)
CYBFA	36022	36022	n/a	Cyberlindnera fabianii	EnsemblGenomes	Ensembl Fungi 40; ASM198330v1
CYBJN	983966	983966	n/a	Cyberlindnera jadinii (strain ATCC 18201 / CBS 1600 / BCRC 20928 / JCM 3617 / NBRC 0987 / NRRL Y-1542)	EnsemblGenomes	Ensembl Fungi 42; Cybja1
CYCMS	-931954969	880070	RS_GCF_000222485.1	Cyclobacterium marinum (strain ATCC 25205 / DSM 745 / LMG 13164 / NCIMB 1802)	EBI	04-AUG-2011 (Rel. 109, Last updated, Version 1)
CYCSP	-1016103746	385025	RS_GCF_000299965.1	Cycloclasticus sp. (strain P1)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 7)
CYNCS	59895	59895	n/a	Cynara cardunculus var. scolymus	EnsemblGenomes	Ensembl Plants 45; CcrdV1
CYNSE	244447	244447	n/a	Cynoglossus semilaevis	Ensembl	Ensembl 97; Cse_v1.0; GCA_000523025.1
CYPVA	28743	28743	n/a	Cyprinodon variegatus	Ensembl	Ensembl 95; C_variegatus-1.0; GCA_000732505.1
CYTH3	-1370717019	269798	RS_GCF_000014145.1	Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC 15051 / NCIMB 9469 / D465)	EBI	12-JUL-2006 (Rel. 88, Last updated, Version 1)
DACHA	1284197	1284197	n/a	Dactylellina haptotyla (strain CBS 200.50)	EnsemblGenomes	Ensembl Fungi 48; MHA_v2
DACPD	1858805	1858805	n/a	Dacryopinax primogenitus (strain DJM 731)	EnsemblGenomes	Ensembl Fungi 51; Dacryopinax_sp._DJM_731_SSP1_v1.0
DANPL	13037	13037	n/a	Danaus plexippus	EnsemblGenomes	Ensembl Metazoa 21; DanPle_1.0; 29-NOV-2013
DANRE	7955	7955	n/a	Danio rerio	Ensembl	Ensembl 106; GRCz11; GCA_000002035.4
DAPPU	6669	6669	n/a	Daphnia pulex	JGI	Frozen gene catalog, version 1.1
DASNO	9361	9361	n/a	Dasypus novemcinctus	Ensembl	Ensembl 78; Dasnov3.0; 21-NOV-2014
DAUCS	79200	79200	n/a	Daucus carota subsp. sativus	Ensembl	Ensembl Plants 44; ASM162521v1
DEBHA	284592	284592	n/a	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968)	EBI	10-SEP-2008 (Rel. 97, Last updated, Version 9)
DECAR	-662472874	159087	RS_GCF_000012425.1	Dechloromonas aromatica (strain RCB)	EBI	30-JAN-2014 (Rel. 119, Last updated, Version 8)
DEFDS	-815582212	639282	RS_GCF_000010985.1	Deferribacter desulfuricans (strain DSM 14783 / JCM 11476 / NBRC 101012 / SSM1)	Genome Reviews	10-AUG-2010 (Rel. 124, Last updated, Version 3)
DEFTU	-1966196609	1006576	RS_GCF_000953715.1	Defluviitoga tunisiensis	Ensembl	Ensembl Bacteria 44; DTL3
DEHLB	-1007116493	552811	RS_GCF_000143165.1	Dehalogenimonas lykanthroporepellens (strain ATCC BAA-1523 / JCM 15061 / BL-DC-9)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 2)
DEHM1	-506137629	243164	RS_GCF_000011905.1	Dehalococcoides mccartyi (strain ATCC BAA-2266 / KCTC 15142 / 195)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 7)
DEHMB	-793694848	216389	RS_GCF_000016705.1	Dehalococcoides mccartyi (strain ATCC BAA-2100 / JCM 16839 / KCTC 5957 / BAV1)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 6)
DEHMC	-462707520	255470	RS_GCF_000009025.1	Dehalococcoides mccartyi (strain CBDB1)	EBI	30-JUL-2008 (Rel. 96, Last updated, Version 4)
DEHMG	-2006682924	633145	RS_GCF_000025585.1	Dehalococcoides mccartyi (strain GT)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 5)
DEHMV	-244322211	311424	RS_GCF_000025025.1	Dehalococcoides mccartyi (strain VS)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 4)
DEIDV	-1249948019	546414	RS_GCF_000020685.1	Deinococcus deserti (strain DSM 17065 / CIP 109153 / LMG 22923 / VCD115)	Genome Reviews	07-JUL-2009 (Rel. 108, Last updated, Version 2)
DEIGD	-1115344876	319795	RS_GCF_000196275.1	Deinococcus geothermalis (strain DSM 11300 / AG-3a)	EBI	08-MAY-2006 (Rel. 87, Last updated, Version 1)
DEIGI	-96225411	745776	RS_GCF_000252445.1	Deinococcus gobiensis (strain DSM 21396 / JCM 16679 / CGMCC 1.7299 / I-0)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 5)
DEIML	-2064426178	709986	RS_GCF_000186385.1	Deinococcus maricopensis (strain DSM 21211 / LMG 22137 / NRRL B-23946 / LB-34)	EBI	14-APR-2013 (Rel. 116, Last updated, Version 5)
DEIPD	-900297322	937777	RS_GCF_000317835.1	Deinococcus peraridilitoris (strain DSM 19664 / LMG 22246 / CIP 109416 / KR-200)	EBI	09-JAN-2015 (Rel. 123, Last updated, Version 3)
DEIPM	-1074275357	693977	RS_GCF_000190555.1	Deinococcus proteolyticus (strain ATCC 35074 / DSM 20540 / JCM 6276 / NBRC 101906 / NCIMB 13154 / VKM Ac-1939 / CCM 2703 / MRP)	EBI	10-OCT-2011 (Rel. 110, Last updated, Version 3)
DEIRA	-1207784390	243230	RS_GCF_000008565.1	Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)	Genome Reviews	01-SEP-2009 (Rel. 110, Last updated, Version 111)
DEKBR	5007	5007	n/a	Dekkera bruxellensis	JGI	JGI; Dekbr2; 07-MAR-2012
DELAS	-282948637	398578	RS_GCF_000018665.1	Delftia acidovorans (strain DSM 14801 / SPH-1)	Genome Reviews	02-SEP-2008 (Rel. 95, Last updated, Version 3)
DELSC	-1007506818	742013	RS_GCF_000214395.1	Delftia sp. (strain Cs1-4)	EBI	14-OCT-2011 (Rel. 110, Last updated, Version 2)
DENA2	-823820483	522772	RS_GCF_000025725.1	Denitrovibrio acetiphilus (strain DSM 12809 / NBRC 114555 / N2460)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 5)
DENPD	77166	77166	n/a	Dendroctonus ponderosae	EnsemblGenomes	Ensembl Metazoa 23; GCA_000355655.1; 24-JUL-2014
DESA1	-1695332751	490899	RS_GCF_000020905.1	Desulfurococcus amylolyticus (strain DSM 18924 / JCM 16383 / VKM B-2413 / 1221n)	Genome Reviews	16-JUN-2009 (Rel. 107, Last updated, Version 3)
DESAA	-1569007299	1121393	RS_GCF_900142135.1	Desulfatibacillum alkenivorans (strain AK-01)	Genome Reviews	12-MAY-2009 (Rel. 106, Last updated, Version 2)
DESAH	-1868784032	177437	RS_GCF_000020365.1	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2)	Genome Reviews	07-JUL-2009 (Rel. 108, Last updated, Version 2)
DESAJ	-250102842	646529	RS_GCF_000255115.2	Desulfosporosinus acidiphilus (strain DSM 22704 / JCM 16185 / SJ4)	EBI	18-JUL-2013 (Rel. 117, Last updated, Version 3)
DESAL	-202575079	218208	RS_GCF_000021905.1	Desulfatibacillum aliphaticivorans	EnsemblGenomes	Ensembl Bacteria 51; ASM2190v1
DESAP	-2138358268	477974	RS_GCF_000018425.1	Desulforudis audaxviator (strain MP104C)	Genome Reviews	01-JUL-2008 (Rel. 93, Last updated, Version 2)
DESAR	-1821603416	880072	RS_GCF_000195295.1	Desulfobacca acetoxidans (strain ATCC 700848 / DSM 11109 / ASRB2)	EBI	12-OCT-2011 (Rel. 110, Last updated, Version 4)
DESAS	-837947103	485916	RS_GCF_000024205.1	Desulfofarcimen acetoxidans (strain ATCC 49208 / DSM 771 / KCTC 5769 / VKM B-1644 / 5575)	Genome Reviews	09-FEB-2010 (Rel. 117, Last updated, Version 4)
DESAT	-1219777466	589865	RS_GCF_000092205.1	Desulfurivibrio alkaliphilus (strain DSM 19089 / UNIQEM U267 / AHT2)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 4)
DESB2	-317648224	644282	RS_GCF_000143965.1	Desulfarculus baarsii (strain ATCC 33931 / DSM 2075 / LMG 7858 / VKM B-1802 / 2st14)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 5)
DESBD	-292159742	525897	RS_GCF_000023225.1	Desulfomicrobium baculatum (strain DSM 4028 / VKM B-1378 / X)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 17)
DESCC	-1273097842	868595	RS_GCF_000214435.1	Desulfotomaculum nigrificans (strain DSM 14880 / VKM B-2319 / CO-1-SRB)	EBI	14-OCT-2011 (Rel. 110, Last updated, Version 2)
DESDA	-1683779025	525146	RS_GCF_000022125.1	Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949 / MB)	EBI	12-DEC-2013 (Rel. 119, Last updated, Version 2)
DESDL	-1286676296	871963	RS_GCF_000243135.2	Desulfitobacterium dichloroeliminans (strain LMG P-21439 / DCA1)	EBI	18-JUL-2013 (Rel. 117, Last updated, Version 2)
DESHD	-263613146	272564	RS_GCF_000021925.1	Desulfitobacterium hafniense (strain DSM 10664 / DCB-2)	Genome Reviews	24-NOV-2009 (Rel. 114, Last updated, Version 7)
DESHY	-1066250490	138119	RS_GCF_000010045.1	Desulfitobacterium hafniense (strain Y51)	EBI	28-JUN-2006 (Rel. 88, Last updated, Version 2)
DESIS	-401174464	653733	RS_GCF_000177635.2	Desulfurispirillum indicum (strain ATCC BAA-1389 / DSM 22839 / S5)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 2)
DESK7	-1318850919	760568	GB_GCA_000214705.1	Desulfofundulus kuznetsovii (strain DSM 6115 / VKM B-1805 / 17)	EBI	14-OCT-2011 (Rel. 110, Last updated, Version 2)
DESM0	-1998589353	765177	RS_GCF_000186365.1	Desulfurococcus mucosus (strain ATCC 35584 / DSM 2162 / JCM 9187 / O7/1)	EBI	10-OCT-2011 (Rel. 110, Last updated, Version 2)
DESMD	-1224312185	768704	RS_GCF_000231385.2	Desulfosporosinus meridiei (strain ATCC BAA-275 / DSM 13257 / KCTC 12902 / NCIMB 13706 / S10)	EBI	23-JUL-2013 (Rel. 117, Last updated, Version 3)
DESOD	-1654186542	768706	RS_GCF_000235605.1	Desulfosporosinus orientis (strain ATCC 19365 / DSM 765 / NCIMB 8382 / VKM B-1628 / Singapore I)	EBI	09-JAN-2015 (Rel. 123, Last updated, Version 4)
DESOH	-1962765787	96561	RS_GCF_000018405.1	Desulfococcus oleovorans (strain DSM 6200 / JCM 39069 / Hxd3)	Genome Reviews	02-SEP-2008 (Rel. 95, Last updated, Version 3)
DESPD	-670693025	577650	RS_GCF_000186885.1	Desulfobulbus propionicus (strain ATCC 33891 / DSM 2032 / VKM B-1956 / 1pr3)	EBI	12-OCT-2011 (Rel. 110, Last updated, Version 3)
DESPS	-953126696	177439	RS_GCF_000025945.1	Desulfotalea psychrophila (strain LSv54 / DSM 12343)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 101)
DESRD	-362799664	485915	RS_GCF_000024325.1	Desulfohalobium retbaense (strain ATCC 49708 / DSM 5692 / JCM 16813 / HR100)	Genome Reviews	02-NOV-2010 (Rel. 126, Last updated, Version 13)
DESRL	-614185743	696281	RS_GCF_000215085.1	Desulfotomaculum ruminis (strain ATCC 23193 / DSM 2154 / NCIMB 8452 / DL)	EBI	14-OCT-2011 (Rel. 110, Last updated, Version 2)
DESRM	-632499881	349161	RS_GCF_000016165.1	Desulfotomaculum reducens (strain MI-1)	Genome Reviews	26-FEB-2008 (Rel. 87, Last updated, Version 1)
DESSD	-500365283	1167006	RS_GCF_000341395.1	Desulfocapsa sulfexigens (strain DSM 10523 / SB164P1)	EBI	21-FEB-2013 (Rel. 115, Last updated, Version 1)
DESTA	-1480517015	706587	RS_GCF_000266945.1	Desulfomonile tiedjei (strain ATCC 49306 / DSM 6799 / DCB-1)	EBI	18-JUL-2013 (Rel. 117, Last updated, Version 2)
DESTD	-1922975061	868864	RS_GCF_000191045.1	Desulfurobacterium thermolithotrophum (strain DSM 11699 / BSA)	EBI	02-APR-2013 (Rel. 116, Last updated, Version 3)
DESTT	-587564758	651182	RS_GCF_000307105.1	Desulfobacula toluolica (strain DSM 7467 / Tol2)	EBI	27-FEB-2015 (Rel. 123, Last updated, Version 4)
DESVH	-12012904	882	RS_GCF_000195755.1	Desulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / NCIMB 8303 / VKM B-1760 / Hildenborough)	Genome Reviews	02-MAR-2010 (Rel. 118, Last updated, Version 110)
DESVM	-941573661	883	RS_GCF_000021385.1	Desulfovibrio vulgaris (strain DSM 19637 / Miyazaki F)	Genome Reviews	09-FEB-2010 (Rel. 117, Last updated, Version 13)
DESVR	-1879928403	573059	RS_GCF_000166115.1	Desulfovibrio vulgaris (strain RCH1)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 1)
DESVV	-1117300767	391774	RS_GCF_000015485.1	Desulfovibrio vulgaris subsp. vulgaris (strain DP4)	Genome Reviews	17-APR-2007 (Rel. 72, Last updated, Version 3)
DETAL	-391985283	427926	GB_GCA_016841605.1	Dethiobacter alkaliphilus	Refseq	Refseq; ASM17441v1; GCA_000174415.1; 17-MAR-2009
DIACI	121845	121845	n/a	Diaphorina citri	Refseq	Refseq; Diaci psyllid genome assembly version 1.1; GCF_000475195.1; 30-JUN-2016
DICC1	-441773868	561229	RS_GCF_000023565.1	Dickeya chrysanthemi (strain Ech1591)	Genome Reviews	22-DEC-2009 (Rel. 115, Last updated, Version 6)
DICD3	-277625175	198628	RS_GCF_000147055.1	Dickeya dadantii (strain 3937)	Genome Reviews	07-JUN-2011 (Rel. 130, Last updated, Version 4)
DICDI	44689	44689	n/a	Dictyostelium discoideum	dictyBase	release-2-12; 08-30-2009 01:33
DICNV	-1576598789	246195	RS_GCF_000015345.1	Dichelobacter nodosus (strain VCS1703A)	Genome Reviews	10-JUL-2007 (Rel. 77, Last updated, Version 2)
DICPU	5786	5786	n/a	Dictyostelium purpureum	JGI	Dicpu1; 12-Feb-2007
DICSQ	732165	732165	n/a	Dichomitus squalens (strain LYAD-421)	JGI	JGI; Dicsq1; 07-MAR-2012
DICT6	-1762378202	309799	RS_GCF_000020965.1	Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12)	Genome Reviews	16-DEC-2008 (Rel. 100, Last updated, Version 1)
DICTD	-1343233328	515635	RS_GCF_000021645.1	Dictyoglomus turgidum (strain DSM 6724 / Z-1310)	Genome Reviews	16-JUN-2009 (Rel. 107, Last updated, Version 3)
DICZ5	-1108212344	590409	RS_GCF_000025065.1	Dickeya zeae (strain Ech586)	EBI	23-NOV-2011 (Rel. 110, Last updated, Version 2)
DINSH	-722924264	398580	RS_GCF_000018145.1	Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12)	Genome Reviews	18-MAR-2008 (Rel. 88, Last updated, Version 1)
DIPOR	10020	10020	n/a	Dipodomys ordii	Ensembl	Ensembl 106; Dord_2.0; GCA_000151885.2
DISTH	-1146835751	1765737	RS_GCF_012979235.1	Dissulfurirhabdus thermomarina	Refseq	Refseq; ASM1297923v1; GCA_012979235.1; 06-MAY-2020
DIURU	5481	5481	n/a	Diutina rugosa	EnsemblGenomes	Ensembl Fungi 52; ASM870459v1
DOKS4	-63143822	983548	RS_GCF_000212355.1	Dokdonia sp. (strain 4H-3-7-5)	EBI	12-OCT-2011 (Rel. 110, Last updated, Version 4)
DOTSN	675120	675120	n/a	Dothistroma septosporum (strain NZE10 / CBS 128990)	EnsemblGenomes	Ensembl Fungi 38; GCA_000340195.1
DROAN	7217	7217	n/a	Drosophila ananassae	EnsemblGenomes	Ensembl Metazoa 25; GCA_000005115.1; 18-DEC-2014
DROAR	7263	7263	n/a	Drosophila arizonae	Refseq	Refseq; ASM165402v1; GCF_001654025.1; 29-AUG-2016
DROBP	42026	42026	n/a	Drosophila bipectinata	modENCODE	modENCODE; 0.5.3
DROBS	30019	30019	n/a	Drosophila busckii	Refseq	Refseq; ASM127793v1; GCA_001277935.1; 02-SEP-2015
DROEL	30023	30023	n/a	Drosophila elegans	modENCODE	
DROER	7220	7220	n/a	Drosophila erecta	EnsemblGenomes	Ensembl Metazoa 25; GCA_000005135.1; 18-DEC-2014
DROEU	29029	29029	n/a	Drosophila eugracilis	modENCODE	modENCODE; 0.5.3
DROFC	30025	30025	n/a	Drosophila ficusphila	modENCODE	modENCODE; 0.5.3
DROGR	7222	7222	n/a	Drosophila grimshawi	EnsemblGenomes	Ensembl Metazoa v5; dgri_r1.3_FB2008_07; 15-MAY-2010
DROGU	7266	7266	n/a	Drosophila guanche	Refseq	Refseq; DGUA_6; GCA_900245975.1; 20-SEP-2018
DROHY	7224	7224	n/a	Drosophila hydei	Refseq	Refseq; DhydRS2; GCF_003285905.1; 12-AUG-2019
DROKI	30033	30033	n/a	Drosophila kikkawai	modENCODE	modENCODE; 0.5.3
DROME	7227	7227	n/a	Drosophila melanogaster	Ensembl	Ensembl 106; BDGP6.32; GCA_000001215.4
DROMI	7229	7229	n/a	Drosophila miranda	Refseq	Refseq; DroMir_2.2; GCF_000269505.1; 17-JUN-2016
DROMO	7230	7230	n/a	Drosophila mojavensis	EnsemblGenomes	Ensembl Metazoa 21; dmoj_caf1; 29-NOV-2013
DRONA	7232	7232	n/a	Drosophila navojoa	Refseq	Refseq; UFRJ_Dnav_4.2; GCF_001654015.2; 18-MAR-2019
DRONM	47314	47314	n/a	Drosophila novamexicana	Refseq	Refseq; DnovRS2.1; GCF_003285875.2; 01-SEP-2019
DROOB	7282	7282	n/a	Drosophila obscura	Refseq	Refseq; Dobs_1.0; GCF_002217835.1; 24-AUG-2017
DROPE	7234	7234	n/a	Drosophila persimilis	EnsemblGenomes	Ensembl Metazoa 25; GCA_000005195.1; 18-DEC-2014
DROPS	46245	46245	n/a	Drosophila pseudoobscura pseudoobscura	EnsemblGenomes	Ensembl Metazoa 21; HGSC2; 29-NOV-2013
DRORH	1041015	1041015	n/a	Drosophila rhopaloa	modENCODE	
DROSE	7238	7238	n/a	Drosophila sechellia	EnsemblGenomes	Ensembl Metazoa 23; dsec_caf1; 24-JUL-2014
DROSI	7240	7240	n/a	Drosophila simulans	EnsemblGenomes	Ensembl Metazoa 25; GCA_000259055.1; 18-DEC-2014
DROSZ	28584	28584	n/a	Drosophila suzukii	Refseq	Refseq; Dsuzukii.v01; GCF_000472105.1; 10-JUN-2016
DROTK	29030	29030	n/a	Drosophila takahashii	modENCODE	modENCODE; 0.5.3
DROVI	7244	7244	n/a	Drosophila virilis	EnsemblGenomes	Ensembl Metazoa v5; dvir_r1.2_FB2008_07; 15-MAY-2010
DROWI	7260	7260	n/a	Drosophila willistoni	EnsemblGenomes	Ensembl Metazoa 3; dwil_r1.3_FB2008_07; 20-AUG-2009
DROYA	7245	7245	n/a	Drosophila yakuba	EnsemblGenomes	Ensembl Metazoa 21; dyak_r1.3_FB2008_07; 29-NOV-2013
DYAFD	-2127056951	471854	RS_GCF_000023125.1	Dyadobacter fermentans (strain ATCC 700827 / DSM 18053 / CIP 107007 / KCTC 52180 / NS114)	Genome Reviews	24-NOV-2009 (Rel. 114, Last updated, Version 3)
ECHGR	6210	6210	n/a	Echinococcus granulosus	Refseq	Refseq; ; GCF_000524195.1; 04-APR-2018
ECHMU	6211	6211	n/a	Echinococcus multilocularis	EBI	WormbaseParasite; EMULTI002; GCA_000469725.3
ECHNA	173247	173247	n/a	Echeneis naucrates	Ensembl	Ensembl Vertebrates 51; fEcheNa1.1
ECHTE	9371	9371	n/a	Echinops telfairi	Ensembl	Ensembl 70; TENREC; 11-DEC-2012
ECHVK	-2100256655	926556	RS_GCF_000325705.1	Echinicola vietnamensis (strain DSM 17526 / LMG 23754 / KMM 6221)	EBI	18-JUL-2013 (Rel. 117, Last updated, Version 2)
ECO10	-1440697805	585395	RS_GCF_000010745.1	Escherichia coli O103:H2 (strain 12009 / EHEC)	EBI	26-OCT-2009 (Rel. 102, Last updated, Version 2)
ECO1A	-103826858	585396	RS_GCF_000010765.1	Escherichia coli O111:H- (strain 11128 / EHEC)	Genome Reviews	07-JUN-2011 (Rel. 130, Last updated, Version 17)
ECO1E	-1736366426	1133853	RS_GCF_000299475.1	Escherichia coli O104:H4 (strain 2009EL-2071)	EBI	16-DEC-2013 (Rel. 119, Last updated, Version 3)
ECO24	-1026119811	331111	GB_GCA_000832005.1	Escherichia coli O139:H28 (strain E24377A / ETEC)	Genome Reviews	05-FEB-2008 (Rel. 86, Last updated, Version 2)
ECO26	-1658597244	573235	RS_GCF_000091005.1	Escherichia coli O26:H11 (strain 11368 / EHEC)	EBI	23-DEC-2010 (Rel. 107, Last updated, Version 3)
ECO27	-378869774	574521	GB_GCA_900660275.1	Escherichia coli O127:H6 (strain E2348/69 / EPEC)	Genome Reviews	07-JUL-2009 (Rel. 108, Last updated, Version 3)
ECO44	-1394851546	216592	RS_GCF_000027125.1	Escherichia coli O44:H18 (strain 042 / EAEC)	EBI	28-JAN-2010 (Rel. 103, Last updated, Version 1)
ECO45	-1366295308	585035	RS_GCF_000026285.1	Escherichia coli O45:K1 (strain S88 / ExPEC)	Genome Reviews	16-JUN-2009 (Rel. 107, Last updated, Version 4)
ECO55	-1000970917	585055	RS_GCF_000026245.1	Escherichia coli (strain 55989 / EAEC)	Genome Reviews	12-MAY-2009 (Rel. 106, Last updated, Version 3)
ECO57	-10297325	83334	RS_GCF_001753565.1	Escherichia coli O157:H7 str. EDL933	Genome Reviews	23-MAR-2010 (Rel. 119, Last updated, Version 119)
ECO5E	-926882216	444450	RS_GCF_000021125.1	Escherichia coli O157:H7 (strain EC4115 / EHEC)	Genome Reviews	16-DEC-2008 (Rel. 100, Last updated, Version 1)
ECO5T	-1216493924	544404	RS_GCF_000022225.1	Escherichia coli O157:H7 (strain TW14359 / EHEC)	Genome Reviews	22-DEC-2009 (Rel. 115, Last updated, Version 4)
ECO7I	-179028541	585057	RS_GCF_000026345.1	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	Genome Reviews	12-MAY-2009 (Rel. 106, Last updated, Version 3)
ECO81	-1171384542	585397	RS_GCF_000026305.1	Escherichia coli O81 (strain ED1a)	Genome Reviews	16-JUN-2009 (Rel. 107, Last updated, Version 4)
ECO8A	-114392706	585034	RS_GCF_000026265.1	Escherichia coli O8 (strain IAI1)	Genome Reviews	07-JUL-2009 (Rel. 108, Last updated, Version 5)
ECO8N	-394839461	685038	RS_GCF_000183345.1	Escherichia coli O83:H1 (strain NRG 857C / AIEC)	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 6)
ECOAB	-513207524	655817	RS_GCF_000148365.1	Escherichia coli OR:K5:H- (strain ABU 83972)	Genome Reviews	07-JUN-2011 (Rel. 130, Last updated, Version 3)
ECOBB	-284160090	511693	RS_GCF_013166975.1	Escherichia coli (strain B / BL21)	Genome Reviews	13-OCT-2009 (Rel. 112, Last updated, Version 2)
ECOBD	-71665211	469008	RS_GCF_000009565.1	Escherichia coli (strain B / BL21-DE3)	Genome Reviews	15-JUN-2010 (Rel. 122, Last updated, Version 7)
ECOBR	-1647442049	413997	RS_GCF_000017985.1	Escherichia coli (strain B / REL606)	Genome Reviews	08-MAR-2011 (Rel. 129, Last updated, Version 17)
ECOBW	-1353710814	595496	RS_GCF_000022345.1	Escherichia coli (strain K12 / MC4100 / BW2952)	Genome Reviews	09-FEB-2010 (Rel. 117, Last updated, Version 8)
ECOC1	-2122532892	885275	RS_GCF_000233895.1	Escherichia coli (strain 'clone D i14')	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 5)
ECOC2	-105964752	885276	RS_GCF_000233875.1	Escherichia coli (strain 'clone D i2')	EBI	15-MAY-2014 (Rel. 120, Last updated, Version 5)
ECOCB	-315082440	701177	RS_GCF_000025165.1	Escherichia coli O55:H7 (strain CB9615 / EPEC)	EBI	09-MAR-2010 (Rel. 104, Last updated, Version 1)
ECOD1	-382120491	1185650	RS_GCF_900132175.1	Escherichia coli (strain ATCC 33849 / DSM 4235 / NCIMB 12045 / K12 / DH1)	Genome Reviews	10-AUG-2010 (Rel. 124, Last updated, Version 10)
ECODH	-1069903432	316385	RS_GCF_000019425.1	Escherichia coli (strain K12 / DH10B)	Genome Reviews	01-JUL-2008 (Rel. 93, Last updated, Version 2)
ECOH1	-495792884	316401	RS_GCF_000210475.1	Escherichia coli O78:H11 (strain H10407 / ETEC)	EBI	21-OCT-2010 (Rel. 106, Last updated, Version 1)
ECOHS	-858585833	331112	RS_GCF_000017765.1	Escherichia coli O9:H4 (strain HS)	Genome Reviews	05-FEB-2008 (Rel. 86, Last updated, Version 2)
ECOK1	-804484132	405955	RS_GCF_000014845.1	Escherichia coli O1:K1 / APEC	EBI	05-OCT-2006 (Rel. 89, Last updated, Version 1)
ECOKI	-1799690166	714962	RS_GCF_000025745.1	Escherichia coli O18:K1:H7 (strain IHE3034 / ExPEC)	EBI	31-JAN-2014 (Rel. 119, Last updated, Version 4)
